prof_id,title,link,snippet,num_cited
23,Machine learning-based multi-modal information perception for soft robotic hands,https://ieeexplore.ieee.org/abstract/document/8821518/,"… Fuchun Sun received the PhD degree from Tsinghua University in 1997. He is a full professor with the Department of Computer Science and Technology, Tsinghua University, China. …",29
23,Skill learning for human-robot interaction using wearable device,https://ieeexplore.ieee.org/abstract/document/8727760/,"… Tsinghua Science and Technology, December 2019, 24(6): 654–662 Fuchun Sun received the PhD degree in computer science from Tsinghua University in 1997. He is a full professor …",24
23,Learning cross‐modal visual‐tactile representation using ensembled generative adversarial networks,https://ietresearch.onlinelibrary.wiley.com/doi/abs/10.1049/ccs.2018.0014,"In this study, the authors study a deep learning model that can convert vision into tactile information, so that different texture images can be fed back to the tactile signal close to the real …",13
23,Deep transfer learning for EEG-based brain computer interface,https://ieeexplore.ieee.org/abstract/document/8462115/,"The electroencephalography classifier is the most important component of brain-computer interface based systems. There are two major problems hindering the improvement of it. First, …",41
23,Survey of imitation learning for robotic manipulation,https://link.springer.com/article/10.1007/s41315-019-00103-5,"… This work is jointly supported by Foshan-Tsinghua industry-university-research cooperation collaborative innovation special fund no. 2018THFS04, Tsinghua University Initiative …",85
23,"A review of smart materials for the boost of soft actuators, soft sensors, and robotics applications",https://cjme.springeropen.com/articles/10.1186/s10033-022-00707-2,"With the advance of smart material science, robotics is evolving from rigid robots to soft robots. Compared to rigid robots, soft robots can safely interact with the environment, easily …",12
23,Asynchronous brain-computer interface shared control of robotic grasping,https://ieeexplore.ieee.org/abstract/document/8620953/,"… Fuchun Sun received the PhD degree in computer science from Tsinghua University in 1997… He is a full professor with the Department of Computer Science and Technology, Tsinghua …",15
23,Tackling over-smoothing for general graph convolutional networks,https://arxiv.org/abs/2008.09864,"… degree of computer science and technology from Tsinghua University in 2017. His current research mainly lies in the areas of machine learning, computer vision, and robotics, with …",47
23,Fabric recognition using zero-shot learning,https://ieeexplore.ieee.org/abstract/document/8727759/,"… Fuchun Sun received the PhD degree in computer science from Tsinghua University in 1997… He is a full professor with the Department of Computer Science and Technology, Tsinghua …",8
23,Efficient and rapid machine learning algorithms for big data and dynamic varying systems,https://ieeexplore.ieee.org/abstract/document/8024063/,"With the exponential growth of data and complexity of systems, fast machine learning/artificial intelligence and computational intelligence techniques are highly required. Many …",28
23,Robust H∞ output feedback control for type‐2 Takagi‐Sugeno fuzzy systems with multiple time‐delays and disturbances: A descriptor redundancy approach,https://onlinelibrary.wiley.com/doi/abs/10.1002/rnc.5353,"The H ∞ stability analysis and interval type‐2 Takagi‐Sugeno (T‐S) fuzzy control is studied for a class of interval type‐2 T‐S fuzzy systems. Firstly, the interval type‐2 T‐S fuzzy model is …",7
23,Reusing discriminators for encoding: Towards unsupervised image-to-image translation,http://openaccess.thecvf.com/content_CVPR_2020/html/Chen_Reusing_Discriminators_for_Encoding_Towards_Unsupervised_Image-to-Image_Translation_CVPR_2020_paper.html,Unsupervised image-to-image translation is a central task in computer vision. Current translation frameworks will abandon the discriminator once the training process is completed. This …,116
23,Filter bank convolutional neural network for short time-window steady-state visual evoked potential classification,https://ieeexplore.ieee.org/abstract/document/9632600/,Convolutional neural network (CNN) has been gradually applied to steady-state visual evoked potential (SSVEP) of the brain-computer interface (BCI). Frequency-domain features …,13
23,Barrier Lyapunov function based learning control of hypersonic flight vehicle with AOA constraint and actuator faults,https://ieeexplore.ieee.org/abstract/document/8295169/,This paper investigates a fault-tolerant control of the hypersonic flight vehicle using back-stepping and composite learning. With consideration of angle of attack (AOA) constraint caused …,177
23,Equivariant graph mechanics networks with constraints,https://arxiv.org/abs/2203.06442,Learning to reason about relations and dynamics over multiple interacting objects is a challenging topic in machine learning. The challenges mainly stem from that the interacting …,18
23,A survey on deep transfer learning,https://link.springer.com/chapter/10.1007/978-3-030-01424-7_27,"As a new classification platform, deep learning has recently received increasing attention from researchers and has been successfully applied to many domains. In some domains, like …",2682
23,Active object detection with multistep action prediction using deep q-network,https://ieeexplore.ieee.org/abstract/document/8601345/,"In recent years, great success has been achieved in visual object detection, which is one of the fundamental tasks in the field of industrial intelligence. Most of existing methods have …",56
24,Selenium‐doped carbon quantum dots for free‐radical scavenging,https://onlinelibrary.wiley.com/doi/abs/10.1002/anie.201705989,"Heteroatom doping is an effective way to adjust the fluorescent properties of carbon quantum dots. However, selenium‐doped carbon dots have rarely been reported, even though …",263
24,Towards faster and better federated learning: A feature fusion approach,https://ieeexplore.ieee.org/abstract/document/8803001/,"Federated learning enables on-device training over distributed networks consisting of a massive amount of modern smart devices, such as smartphones and IoT devices. However, the …",76
24,Learning convolutional neural networks for data-flow graph mapping on spatial programmable architectures,https://dl.acm.org/doi/abs/10.1145/3020078.3021801,"Data flow graph (DFG) mapping is critical for the compiling of spatial programmable architecture, where compilation time is a key factor for both time-to-market requirement and mapping …",4
24,Quality-aware neural adaptive video streaming with lifelong imitation learning,https://ieeexplore.ieee.org/abstract/document/9109427/,"… University, Beijing 100084, China (e-mail: htc19@ mails.tsinghua.edu.cn; yaox16@mails.tsinghua.edu.cn). Chao Zhou and Bing Yu are with Beijing Kuaishou Technology Company Ltd.…",22
24,Optimizations and economics of crowdsourced mobile streaming,https://ieeexplore.ieee.org/abstract/document/7901471/,"… Lifeng Sun [M’05] (sunlf@tsinghua.edu.cn) is a full professor in the Department of Computer Science and Technology, Tsinghua University. His research interests include video …",26
24,Learning tailored adaptive bitrate algorithms to heterogeneous network conditions: A domain-specific priors and meta-reinforcement learning approach,https://ieeexplore.ieee.org/abstract/document/9796516/,"… (e-mail: {zhangrx17, wucl18}@mails.tsinghua.edu.cn) L.Sun is with Key Laboratory of Pervasive Computing (Tsinghua University), Ministry of Education, China …",12
24,Towards low latency multi-viewpoint 360 interactive video: A multimodal deep reinforcement learning approach,https://ieeexplore.ieee.org/abstract/document/8737395/,"Recently, the fusion of 360 video and multi-viewpoint video, called multi-viewpoint (MVP) 360 interactive video, has emerged and created much more immersive and interactive user …",34
24,Continual local training for better initialization of federated models,https://ieeexplore.ieee.org/abstract/document/9190968/,Federated learning (FL) refers to the learning paradigm that trains machine learning models directly in the decentralized systems consisting of smart edge devices without transmitting …,30
